기준월,지점ID,지점명,담당자ID,담당자명,병원ID,병원명,품목ID,품목명,처방수량,처방금액
2025-06,B001,서울1지점,R0004,송승현,H00098,송도한의원,P002,리바코프캡슐,13,2232599
2025-06,B001,서울1지점,R0004,송승현,H00098,송도한의원,P004,카디오엑스,6,953149
2025-06,B001,서울1지점,R0004,송승현,H00055,가온내과,P002,리바코프캡슐,1,533188
2025-06,B001,서울1지점,R0004,송승현,H00055,가온내과,P003,네오프라졸,3,836634
2025-06,B001,서울1지점,R0004,송승현,H00055,가온내과,P004,카디오엑스,7,2215258
2025-06,B001,서울1지점,R0004,송승현,H00055,가온내과,P005,글루코밸런스,10,2038457
2025-06,B001,서울1지점,R0004,송승현,H00025,성모한의원,P001,아세트론정,2,317255
2025-06,B001,서울1지점,R0004,송승현,H00025,성모한의원,P002,리바코프캡슐,16,2498837
2025-06,B001,서울1지점,R0004,송승현,H00025,성모한의원,P003,네오프라졸,0,206329
2025-06,B001,서울1지점,R0004,송승현,H00025,성모한의원,P004,카디오엑스,5,1370934
2025-06,B001,서울1지점,R0004,송승현,H00025,성모한의원,P005,글루코밸런스,16,4763158
2025-06,B001,서울1지점,R0004,송승현,H00165,중앙내과,P001,아세트론정,2,818397
2025-06,B001,서울1지점,R0004,송승현,H00165,중앙내과,P003,네오프라졸,3,965388
2025-06,B001,서울1지점,R0004,송승현,H00165,중앙내과,P004,카디오엑스,1,514003
2025-06,B001,서울1지점,R0004,송승현,H00165,중앙내과,P005,글루코밸런스,4,972006
2025-06,B001,서울1지점,R0004,송승현,H00083,경기피부과,P001,아세트론정,5,1483940
2025-06,B001,서울1지점,R0004,송승현,H00133,분당병원,P003,네오프라졸,6,1309332
2025-06,B001,서울1지점,R0004,송승현,H00133,분당병원,P005,글루코밸런스,6,1507599
2025-06,B001,서울1지점,R0004,송승현,H00143,서울정형외과,P002,리바코프캡슐,5,2045325
2025-06,B001,서울1지점,R0004,송승현,H00143,서울정형외과,P003,네오프라졸,5,1250933
2025-06,B001,서울1지점,R0004,송승현,H00143,서울정형외과,P004,카디오엑스,8,1814135
2025-06,B001,서울1지점,R0004,송승현,H00143,서울정형외과,P005,글루코밸런스,8,2149001
2025-06,B001,서울1지점,R0004,송승현,H00027,가온한의원,P004,카디오엑스,8,1776294
2025-06,B001,서울1지점,R0004,송승현,H00027,가온한의원,P005,글루코밸런스,14,2053849
2025-06,B001,서울1지점,R0004,송승현,H00105,연세의료원,P002,리바코프캡슐,0,60993
2025-06,B001,서울1지점,R0004,송승현,H00105,연세의료원,P003,네오프라졸,8,1741194
2025-06,B001,서울1지점,R0004,송승현,H00105,연세의료원,P004,카디오엑스,1,1118756
2025-06,B001,서울1지점,R0004,송승현,H00077,연세가정의학과,P002,리바코프캡슐,4,1110410
2025-06,B001,서울1지점,R0004,송승현,H00077,연세가정의학과,P003,네오프라졸,4,1256444
2025-06,B001,서울1지점,R0004,송승현,H00077,연세가정의학과,P004,카디오엑스,5,2219582
2025-06,B001,서울1지점,R0004,송승현,H00077,연세가정의학과,P005,글루코밸런스,1,471877
2025-06,B001,서울1지점,R0004,송승현,H00156,삼성의료원2,P001,아세트론정,2,295333
2025-06,B001,서울1지점,R0004,송승현,H00156,삼성의료원2,P002,리바코프캡슐,2,728504
2025-06,B001,서울1지점,R0004,송승현,H00156,삼성의료원2,P004,카디오엑스,1,454799
2025-06,B001,서울1지점,R0004,송승현,H00156,삼성의료원2,P005,글루코밸런스,6,1300534
2025-06,B001,서울1지점,R0004,송승현,H00162,중앙병원,P001,아세트론정,2,342482
2025-06,B001,서울1지점,R0004,송승현,H00162,중앙병원,P003,네오프라졸,7,1779916
2025-06,B001,서울1지점,R0004,송승현,H00162,중앙병원,P005,글루코밸런스,8,2682770
2025-06,B001,서울1지점,R0004,송승현,H00169,중앙의원,P001,아세트론정,2,781740
2025-06,B001,서울1지점,R0004,송승현,H00169,중앙의원,P004,카디오엑스,0,536478
2025-06,B001,서울1지점,R0004,송승현,H00169,중앙의원,P005,글루코밸런스,8,1484588
2025-06,B001,서울1지점,R0004,송승현,H00053,가온의료원,P001,아세트론정,0,1188240
2025-06,B001,서울1지점,R0004,송승현,H00053,가온의료원,P002,리바코프캡슐,2,1247753
2025-06,B001,서울1지점,R0004,송승현,H00053,가온의료원,P003,네오프라졸,6,1228244
2025-06,B001,서울1지점,R0004,송승현,H00053,가온의료원,P004,카디오엑스,0,708765
2025-06,B002,경기서부지점,R0005,장예현,H00126,경기한의원,P002,리바코프캡슐,9,2648222
2025-06,B002,경기서부지점,R0005,장예현,H00126,경기한의원,P003,네오프라졸,2,888444
2025-06,B002,경기서부지점,R0005,장예현,H00126,경기한의원,P004,카디오엑스,5,657297
2025-06,B002,경기서부지점,R0005,장예현,H00126,경기한의원,P005,글루코밸런스,13,2056831
2025-06,B002,경기서부지점,R0005,장예현,H00002,강남정형외과8,P001,아세트론정,7,1204797
2025-06,B002,경기서부지점,R0005,장예현,H00002,강남정형외과8,P004,카디오엑스,12,2893281
2025-06,B002,경기서부지점,R0005,장예현,H00079,새봄내과,P001,아세트론정,3,822453
2025-06,B002,경기서부지점,R0005,장예현,H00079,새봄내과,P002,리바코프캡슐,9,1830529
2025-06,B002,경기서부지점,R0005,장예현,H00177,온누리약국,P001,아세트론정,7,1622978
2025-06,B002,경기서부지점,R0005,장예현,H00177,온누리약국,P004,카디오엑스,7,2722167
2025-06,B002,경기서부지점,R0005,장예현,H00125,삼성병원,P001,아세트론정,6,1116791
2025-06,B002,경기서부지점,R0005,장예현,H00125,삼성병원,P002,리바코프캡슐,5,940244
2025-06,B002,경기서부지점,R0005,장예현,H00125,삼성병원,P004,카디오엑스,4,1208115
2025-06,B002,경기서부지점,R0005,장예현,H00024,중앙의료원,P001,아세트론정,1,617540
2025-06,B002,경기서부지점,R0005,장예현,H00024,중앙의료원,P002,리바코프캡슐,2,590718
2025-06,B002,경기서부지점,R0005,장예현,H00024,중앙의료원,P003,네오프라졸,5,1579828
2025-06,B002,경기서부지점,R0005,장예현,H00024,중앙의료원,P005,글루코밸런스,3,354080
2025-06,B002,경기서부지점,R0005,장예현,H00053,가온의료원,P001,아세트론정,5,915750
2025-06,B002,경기서부지점,R0005,장예현,H00053,가온의료원,P003,네오프라졸,10,1974172
2025-06,B002,경기서부지점,R0005,장예현,H00053,가온의료원,P004,카디오엑스,4,461514
2025-06,B002,경기서부지점,R0005,장예현,H00053,가온의료원,P005,글루코밸런스,1,363665
2025-06,B002,경기서부지점,R0005,장예현,H00043,고려약국9,P001,아세트론정,1,551775
2025-06,B002,경기서부지점,R0005,장예현,H00043,고려약국9,P004,카디오엑스,1,529046
2025-06,B002,경기서부지점,R0005,장예현,H00043,고려약국9,P005,글루코밸런스,6,1594266
2025-06,B002,경기서부지점,R0005,장예현,H00155,삼성내과,P002,리바코프캡슐,15,3202667
2025-06,B002,경기서부지점,R0005,장예현,H00155,삼성내과,P003,네오프라졸,20,4512645
2025-06,B002,경기서부지점,R0005,장예현,H00155,삼성내과,P004,카디오엑스,5,1181093
2025-06,B002,경기서부지점,R0005,장예현,H00068,연세내과,P001,아세트론정,2,1008646
2025-06,B002,경기서부지점,R0005,장예현,H00068,연세내과,P002,리바코프캡슐,3,1558816
2025-06,B002,경기서부지점,R0005,장예현,H00068,연세내과,P003,네오프라졸,4,1602247
2025-06,B002,경기서부지점,R0005,장예현,H00174,서울가정의학과,P002,리바코프캡슐,6,995931
2025-06,B002,경기서부지점,R0005,장예현,H00174,서울가정의학과,P003,네오프라졸,1,239351
2025-06,B002,경기서부지점,R0005,장예현,H00174,서울가정의학과,P004,카디오엑스,2,1036291
2025-06,B002,경기서부지점,R0005,장예현,H00170,삼성의원,P001,아세트론정,15,3283333
2025-06,B002,경기서부지점,R0005,장예현,H00170,삼성의원,P002,리바코프캡슐,20,5327707
2025-06,B002,경기서부지점,R0005,장예현,H00170,삼성의원,P003,네오프라졸,5,1132430
2025-06,B002,경기서부지점,R0005,장예현,H00170,삼성의원,P004,카디오엑스,9,2963337
2025-06,B002,경기서부지점,R0005,장예현,H00170,삼성의원,P005,글루코밸런스,8,2227960
2025-06,B002,경기서부지점,R0005,장예현,H00084,강남의원,P001,아세트론정,7,1960400
2025-06,B002,경기서부지점,R0005,장예현,H00084,강남의원,P003,네오프라졸,22,3343370
2025-06,B002,경기서부지점,R0005,장예현,H00084,강남의원,P004,카디오엑스,11,2093370
2025-06,B002,경기서부지점,R0005,장예현,H00084,강남의원,P005,글루코밸런스,4,383324
2025-06,B002,경기서부지점,R0005,장예현,H00169,중앙의원,P001,아세트론정,2,1098076
2025-06,B002,경기서부지점,R0005,장예현,H00169,중앙의원,P002,리바코프캡슐,6,1180259
2025-06,B002,경기서부지점,R0005,장예현,H00169,중앙의원,P004,카디오엑스,7,1039685
2025-06,B002,경기서부지점,R0005,장예현,H00045,연세내과,P001,아세트론정,3,818801
2025-06,B002,경기서부지점,R0005,장예현,H00045,연세내과,P002,리바코프캡슐,3,410989
2025-06,B002,경기서부지점,R0005,장예현,H00105,연세의료원,P001,아세트론정,4,1406690
2025-06,B002,경기서부지점,R0005,장예현,H00105,연세의료원,P003,네오프라졸,6,2175640
2025-06,B002,경기서부지점,R0005,장예현,H00105,연세의료원,P004,카디오엑스,9,1725467
2025-06,B002,경기서부지점,R0005,장예현,H00105,연세의료원,P005,글루코밸런스,6,2072304
2025-06,B002,경기서부지점,R0005,장예현,H00010,새봄피부과,P001,아세트론정,4,819120
2025-06,B002,경기서부지점,R0005,장예현,H00010,새봄피부과,P002,리바코프캡슐,10,2792611
2025-06,B002,경기서부지점,R0005,장예현,H00010,새봄피부과,P003,네오프라졸,7,1394740
2025-06,B002,경기서부지점,R0005,장예현,H00010,새봄피부과,P005,글루코밸런스,3,1354687
2025-06,B002,경기서부지점,R0005,장예현,H00031,청담정형외과6,P003,네오프라졸,3,1094840
2025-06,B002,경기서부지점,R0005,장예현,H00031,청담정형외과6,P004,카디오엑스,0,539969
2025-06,B002,경기서부지점,R0005,장예현,H00031,청담정형외과6,P005,글루코밸런스,5,2198795
2025-06,B002,경기서부지점,R0005,장예현,H00037,송도정형외과,P001,아세트론정,6,737644
2025-06,B002,경기서부지점,R0005,장예현,H00037,송도정형외과,P002,리바코프캡슐,11,2321189
2025-06,B002,경기서부지점,R0005,장예현,H00037,송도정형외과,P003,네오프라졸,3,782972
2025-06,B002,경기서부지점,R0005,장예현,H00037,송도정형외과,P004,카디오엑스,2,566005
2025-06,B002,경기서부지점,R0005,장예현,H00037,송도정형외과,P005,글루코밸런스,9,2143759
2025-06,B002,경기서부지점,R0005,장예현,H00151,연세한의원,P001,아세트론정,3,703050
2025-06,B002,경기서부지점,R0005,장예현,H00151,연세한의원,P002,리바코프캡슐,4,1699419
2025-06,B002,경기서부지점,R0005,장예현,H00151,연세한의원,P003,네오프라졸,1,392767
2025-06,B002,경기서부지점,R0005,장예현,H00151,연세한의원,P005,글루코밸런스,13,2512984
2025-06,B002,경기서부지점,R0005,장예현,H00072,서울의료원,P002,리바코프캡슐,5,1674065
2025-06,B002,경기서부지점,R0005,장예현,H00072,서울의료원,P003,네오프라졸,1,636469
2025-06,B002,경기서부지점,R0005,장예현,H00087,드림의원,P003,네오프라졸,5,654973
2025-06,B002,경기서부지점,R0005,장예현,H00087,드림의원,P005,글루코밸런스,2,309901
2025-06,B002,경기서부지점,R0005,장예현,H00029,미래약국,P001,아세트론정,7,1884350
2025-06,B002,경기서부지점,R0005,장예현,H00029,미래약국,P002,리바코프캡슐,11,2369022
2025-06,B002,경기서부지점,R0005,장예현,H00029,미래약국,P005,글루코밸런스,2,1141913
2025-06,B002,경기서부지점,R0005,장예현,H00077,연세가정의학과,P001,아세트론정,1,409220
2025-06,B002,경기서부지점,R0005,장예현,H00077,연세가정의학과,P002,리바코프캡슐,6,1508071
2025-06,B002,경기서부지점,R0005,장예현,H00077,연세가정의학과,P004,카디오엑스,4,1144152
2025-06,B002,경기서부지점,R0005,장예현,H00077,연세가정의학과,P005,글루코밸런스,5,1704618
2025-06,B002,경기서부지점,R0005,장예현,H00100,우리병원,P001,아세트론정,7,1268233
2025-06,B002,경기서부지점,R0005,장예현,H00100,우리병원,P002,리바코프캡슐,9,1125993
2025-06,B002,경기서부지점,R0005,장예현,H00100,우리병원,P004,카디오엑스,7,1400803
2025-06,B002,경기서부지점,R0005,장예현,H00056,연세정형외과,P001,아세트론정,0,558070
2025-06,B002,경기서부지점,R0005,장예현,H00056,연세정형외과,P002,리바코프캡슐,5,1460433
2025-06,B002,경기서부지점,R0005,장예현,H00056,연세정형외과,P003,네오프라졸,12,2347371
2025-06,B002,경기서부지점,R0005,장예현,H00056,연세정형외과,P005,글루코밸런스,3,1552921
2025-06,B002,경기서부지점,R0005,장예현,H00065,성모의원,P001,아세트론정,5,1263260
2025-06,B002,경기서부지점,R0005,장예현,H00065,성모의원,P003,네오프라졸,4,1045502
2025-06,B002,경기서부지점,R0005,장예현,H00065,성모의원,P004,카디오엑스,10,2686982
2025-06,B002,경기서부지점,R0005,장예현,H00065,성모의원,P005,글루코밸런스,6,2370305
2025-06,B002,경기서부지점,R0005,장예현,H00049,서울의원,P002,리바코프캡슐,4,1038479
2025-06,B002,경기서부지점,R0005,장예현,H00049,서울의원,P003,네오프라졸,4,772803
2025-06,B002,경기서부지점,R0005,장예현,H00049,서울의원,P005,글루코밸런스,5,1499326
2025-06,B002,경기서부지점,R0005,장예현,H00113,청담의료원,P001,아세트론정,10,2635473
2025-06,B002,경기서부지점,R0005,장예현,H00113,청담의료원,P003,네오프라졸,0,279201
2025-06,B002,경기서부지점,R0005,장예현,H00113,청담의료원,P005,글루코밸런스,14,3238259
2025-06,B002,경기서부지점,R0005,장예현,H00152,드림가정의학과,P001,아세트론정,4,788112
2025-06,B002,경기서부지점,R0005,장예현,H00152,드림가정의학과,P003,네오프라졸,2,1121815
2025-06,B002,경기서부지점,R0005,장예현,H00152,드림가정의학과,P005,글루코밸런스,1,625627
2025-06,B002,경기서부지점,R0005,장예현,H00136,서울약국,P001,아세트론정,8,2220808
2025-06,B002,경기서부지점,R0005,장예현,H00136,서울약국,P002,리바코프캡슐,13,2872724
2025-06,B002,경기서부지점,R0005,장예현,H00136,서울약국,P005,글루코밸런스,5,2312821
2025-06,B002,경기서부지점,R0005,장예현,H00157,송도의료원,P001,아세트론정,4,1369188
2025-06,B002,경기서부지점,R0005,장예현,H00157,송도의료원,P002,리바코프캡슐,15,3649189
2025-06,B002,경기서부지점,R0005,장예현,H00157,송도의료원,P003,네오프라졸,4,1537195
2025-06,B002,경기서부지점,R0005,장예현,H00157,송도의료원,P004,카디오엑스,1,245499
2025-06,B002,경기서부지점,R0005,장예현,H00094,부산피부과,P001,아세트론정,20,4423079
2025-06,B002,경기서부지점,R0005,장예현,H00094,부산피부과,P004,카디오엑스,5,1283736
2025-06,B002,경기서부지점,R0005,장예현,H00094,부산피부과,P005,글루코밸런스,3,1679452
2025-06,B002,경기서부지점,R0005,장예현,H00117,삼성병원,P001,아세트론정,2,611829
2025-06,B002,경기서부지점,R0005,장예현,H00117,삼성병원,P002,리바코프캡슐,1,104374
2025-06,B002,경기서부지점,R0005,장예현,H00117,삼성병원,P003,네오프라졸,11,1876609
2025-06,B002,경기서부지점,R0005,장예현,H00071,미래정형외과,P001,아세트론정,10,1955857
2025-06,B002,경기서부지점,R0005,장예현,H00071,미래정형외과,P002,리바코프캡슐,3,682616
2025-06,B002,경기서부지점,R0005,장예현,H00071,미래정형외과,P004,카디오엑스,2,621045
2025-06,B002,경기서부지점,R0005,장예현,H00123,새봄병원,P001,아세트론정,6,1572884
2025-06,B002,경기서부지점,R0005,장예현,H00123,새봄병원,P003,네오프라졸,2,527877
2025-06,B002,경기서부지점,R0005,장예현,H00123,새봄병원,P004,카디오엑스,5,1600501
2025-06,B002,경기서부지점,R0005,장예현,H00123,새봄병원,P005,글루코밸런스,4,797476
2025-06,B002,경기서부지점,R0005,장예현,H00064,중앙내과6,P002,리바코프캡슐,9,1417151
2025-06,B002,경기서부지점,R0005,장예현,H00064,중앙내과6,P003,네오프라졸,4,1486624
2025-06,B002,경기서부지점,R0005,장예현,H00134,서울의원,P001,아세트론정,4,817931
